Date,Open,High,Low,Close,Adj Close,Volume
2016-06-06,69.599998,70.239998,66.669998,67.820000,46.516293,3461470
2016-06-13,67.010002,69.099998,66.620003,68.000000,46.639755,4847237
2016-06-20,68.750000,72.550003,59.000000,69.050003,47.359928,3854248
2016-06-27,68.650002,70.370003,68.070000,68.830002,47.209038,5672939
2016-07-04,68.160004,68.349998,64.050003,64.050003,43.930534,4797697
2016-07-11,64.800003,66.940002,61.299999,63.099998,43.278946,6856624
2016-07-18,63.500000,66.680000,63.070000,63.770000,45.124588,4234351
2016-07-25,64.000000,66.440002,62.259998,62.450001,44.190540,5853810
2016-08-01,62.799999,64.730003,61.320000,64.500000,45.641148,5191097
2016-08-08,64.559998,67.790001,64.029999,66.529999,47.077614,4530599
2016-08-15,66.529999,66.650002,63.389999,65.500000,46.348763,3986062
2016-08-22,65.000000,66.699997,64.320000,64.900002,45.924202,5484279
2016-08-29,64.980003,65.959999,64.150002,64.699997,45.782673,4103898
2016-09-05,64.699997,65.699997,63.860001,64.000000,45.287346,3877794
2016-09-12,63.500000,64.279999,62.000000,63.799999,45.145817,4033412
2016-09-19,64.180000,68.150002,64.180000,65.809998,46.568123,4245957
2016-09-26,65.169998,65.839996,64.139999,65.010002,46.002033,3637786
2016-10-03,65.370003,67.500000,64.650002,67.150002,47.516335,4345162
2016-10-10,67.150002,70.500000,67.150002,69.000000,48.825413,6937212
2016-10-17,69.000000,70.650002,67.699997,70.050003,49.568417,4296794
2016-10-24,70.000000,76.000000,69.959999,75.620003,53.509827,7171969
2016-10-31,75.599998,78.199997,73.139999,73.139999,51.754944,7699901
2016-11-07,74.139999,78.279999,72.220001,74.379997,52.632381,5099533
2016-11-14,73.000000,76.120003,71.150002,71.339996,50.481232,5271881
2016-11-21,71.849998,78.900002,71.500000,77.190002,54.620785,4884058
2016-11-28,76.860001,78.180000,75.639999,75.720001,53.580589,4842841
2016-12-05,76.300003,82.930000,76.300003,81.410004,57.606915,6508831
2016-12-12,82.300003,85.730003,79.830002,85.080002,60.203865,6644133
2016-12-19,86.000000,87.639999,84.540001,86.080002,60.911480,5164695
2016-12-26,86.080002,86.690002,84.510002,85.300003,60.359547,2285544
2017-01-02,85.099998,89.690002,83.339996,89.339996,63.218296,4057836
2017-01-09,89.300003,89.500000,85.089996,86.500000,61.208683,5012690
2017-01-16,86.199997,86.970001,81.000000,82.500000,58.378212,6703060
2017-01-23,82.510002,83.500000,80.699997,83.309998,58.951374,7237002
2017-01-30,83.349998,83.400002,81.180000,83.290001,58.937248,4348283
2017-02-06,83.500000,89.000000,83.260002,85.449997,60.465675,5254789
2017-02-13,86.000000,96.690002,85.500000,92.500000,65.454361,7237266
2017-02-20,92.500000,96.500000,92.209999,94.500000,66.869598,4501861
2017-02-27,94.400002,98.150002,93.699997,96.180000,68.058380,5098284
2017-03-06,96.500000,99.900002,96.019997,99.500000,70.407661,5158915
2017-03-13,99.860001,108.349998,99.489998,108.150002,76.528534,5773281
2017-03-20,107.300003,107.599998,101.400002,105.599998,74.724121,4547671
2017-03-27,104.099998,105.050003,100.000000,100.000000,70.761475,3589836
2017-04-03,102.550003,108.699997,102.500000,103.900002,73.521172,4094970
2017-04-10,103.550003,110.650002,102.800003,110.099998,77.908379,3762389
2017-04-17,110.099998,113.599998,110.099998,113.099998,80.031219,3940196
2017-04-24,113.199997,122.849998,113.199997,116.000000,82.083305,5736116
2017-05-01,116.000000,120.400002,115.449997,118.500000,83.852333,2919242
2017-05-08,119.250000,121.050003,112.949997,114.000000,80.668076,4349080
2017-05-15,115.699997,115.800003,105.300003,110.050003,77.873009,6071348
2017-05-22,111.000000,112.150002,104.550003,105.099998,74.370300,5206296
2017-05-29,105.500000,109.300003,104.099998,105.750000,74.830261,6015325
2017-06-05,105.750000,113.250000,103.199997,111.250000,78.722130,4535480
2017-06-12,111.599998,114.550003,108.900002,114.250000,80.844978,4591868
2017-06-19,115.000000,120.699997,114.099998,117.750000,83.321632,5271290
2017-06-26,119.050003,119.849998,111.650002,111.900002,79.182091,3590238
2017-07-03,112.599998,113.599998,109.550003,110.650002,78.297569,2533744
2017-07-10,111.599998,113.949997,109.699997,113.000000,79.960457,2740056
2017-07-17,113.500000,114.150002,106.199997,106.349998,77.309105,3933343
2017-07-24,107.199997,109.250000,104.500000,106.550003,77.454483,3664271
2017-07-31,106.500000,108.900002,105.800003,106.150002,77.163719,2672683
2017-08-07,106.199997,108.099998,105.150002,106.250000,77.236397,2508556
2017-08-14,106.699997,109.449997,105.349998,108.349998,78.762955,1872118
2017-08-21,108.000000,116.900002,107.000000,115.250000,83.778778,4760999
2017-08-28,115.050003,120.849998,115.050003,118.800003,86.359383,3764684
2017-09-04,117.849998,119.949997,116.500000,119.500000,86.868240,2844978
2017-09-11,120.000000,128.899994,119.599998,126.400002,91.884064,4748578
2017-09-18,126.750000,127.449997,117.550003,120.300003,87.449783,3284001
2017-09-25,120.300003,124.050003,119.000000,121.699997,88.467484,2787080
2017-10-02,122.099998,131.750000,122.099998,131.500000,95.591400,2792224
2017-10-09,132.000000,134.449997,129.500000,132.000000,95.954872,3392318
2017-10-16,132.100006,132.399994,119.500000,121.699997,88.467484,4583583
2017-10-23,122.199997,130.600006,121.750000,129.649994,94.246590,3274139
2017-10-30,129.800003,132.250000,127.300003,128.699997,93.555992,2370358
2017-11-06,129.300003,129.899994,121.900002,123.800003,89.994034,3579812
2017-11-13,124.000000,127.099998,115.750000,120.550003,87.631516,3311530
2017-11-20,119.949997,123.349998,118.300003,119.150002,86.613815,2168110
2017-11-27,119.500000,123.849998,106.699997,106.699997,77.563522,4305059
2017-12-04,107.349998,114.150002,104.949997,111.050003,80.725670,3687117
2017-12-11,111.349998,111.650002,100.250000,106.199997,77.200066,4990474
2017-12-18,106.650002,111.900002,105.949997,111.150002,80.798370,1971701
2017-12-25,111.150002,113.650002,106.000000,106.000000,77.054665,1213056
2018-01-01,106.000000,108.599998,104.250000,106.650002,77.527176,2858996
2018-01-08,107.400002,111.199997,105.199997,107.500000,78.145073,3395648
2018-01-15,106.500000,110.900002,106.000000,108.800003,79.090080,3486110
2018-01-22,107.400002,114.199997,105.250000,109.449997,79.562576,4802251
2018-01-29,109.000000,109.500000,103.150002,103.150002,74.982925,3351039
2018-02-05,103.000000,104.800003,93.279999,93.500000,67.968033,7913523
2018-02-12,94.980003,97.879997,93.720001,94.199997,68.476891,3651536
2018-02-19,94.099998,95.699997,91.500000,93.000000,67.604561,3216978
2018-02-26,94.199997,102.349998,92.220001,95.199997,69.203819,6613815
2018-03-05,92.519997,95.199997,90.300003,94.000000,68.331497,4365131
2018-03-12,95.000000,96.519997,88.260002,88.440002,64.289757,5956243
2018-03-19,88.440002,91.180000,85.339996,86.000000,62.516048,4722371
2018-03-26,86.339996,88.599998,82.959999,84.120003,61.149426,2576734
2018-04-02,84.120003,93.260002,84.099998,92.779999,67.444641,3522750
2018-04-09,92.779999,93.980003,87.699997,91.000000,66.150696,4038677
2018-04-16,91.779999,92.000000,87.099998,87.900002,63.897221,3296245
2018-04-23,88.220001,90.599998,85.559998,89.860001,65.322014,2524063
2018-04-30,90.199997,91.540001,83.199997,83.779999,60.902267,2063275
2018-05-07,85.220001,86.800003,81.500000,86.500000,62.879532,4076010
2018-05-14,86.500000,87.860001,83.400002,84.000000,61.062195,2570826
2018-05-21,84.199997,86.199997,81.779999,84.180000,61.193035,3084841
2018-05-28,85.199997,85.760002,80.360001,81.980003,59.593792,4093538
2018-06-04,82.680000,90.500000,82.220001,87.360001,63.504681,4724801
2018-06-11,87.480003,87.900002,83.720001,84.180000,61.193035,4114694
2018-06-18,84.400002,85.699997,80.199997,82.800003,60.189888,3901932
2018-06-25,82.199997,84.779999,81.199997,84.059998,61.105812,2617676
2018-07-02,82.839996,87.680000,81.800003,84.800003,61.643742,2101649
2018-07-09,85.940002,85.940002,80.980003,81.980003,59.593792,2114946
2018-07-16,82.000000,87.940002,81.040001,87.000000,63.242977,4280640
2018-07-23,87.220001,95.019997,86.620003,93.260002,70.302597,3587504
2018-07-30,93.320000,95.440002,91.519997,93.779999,70.694580,2812586
2018-08-06,93.660004,94.379997,91.599998,92.000000,69.352768,2502841
2018-08-13,92.000000,98.480003,90.419998,95.720001,72.157021,4523380
2018-08-20,95.980003,99.260002,95.699997,98.480003,74.237610,3282700
2018-08-27,98.500000,101.849998,96.500000,98.239998,74.056679,3716356
2018-09-03,98.500000,103.599998,97.199997,102.349998,77.154945,3885041
2018-09-10,103.000000,106.500000,99.419998,99.419998,74.946205,4763820
2018-09-17,99.199997,101.699997,96.199997,97.639999,73.604378,12030330
2018-09-24,97.660004,104.849998,97.339996,101.000000,76.137268,4849827
2018-10-01,101.900002,103.800003,96.900002,97.320000,73.363167,3838985
2018-10-08,97.500000,97.839996,91.599998,96.300003,72.594238,5179325
2018-10-15,96.300003,98.459999,92.400002,93.839996,70.739807,2842651
2018-10-22,93.879997,94.440002,84.699997,84.839996,63.955296,4374799
2018-10-29,85.260002,94.260002,84.860001,93.500000,70.483498,4735157
2018-11-05,93.500000,97.779999,92.559998,96.440002,72.699783,4404870
2018-11-12,96.440002,99.419998,95.040001,99.000000,74.629593,3092945
2018-11-19,99.300003,105.500000,98.099998,102.150002,77.004181,4360943
2018-11-26,102.199997,113.300003,100.000000,110.099998,82.997154,6021166
2018-12-03,111.000000,112.349998,105.800003,106.849998,80.547195,3876191
2018-12-10,106.300003,114.349998,103.599998,111.750000,84.240982,4606847
2018-12-17,111.050003,111.550003,101.500000,104.099998,78.474152,5533491
2018-12-24,104.099998,108.449997,104.099998,108.150002,81.527184,967950
2018-12-31,108.150002,108.150002,101.699997,103.650002,78.134933,2165591
2019-01-07,104.699997,112.699997,104.500000,110.400002,83.223312,5430386
2019-01-14,109.400002,112.199997,108.099998,111.650002,84.165604,3524968
2019-01-21,111.900002,113.849998,107.000000,107.650002,81.150261,5162004
2019-01-28,108.050003,108.199997,103.199997,105.000000,79.152611,4622863
2019-02-04,105.099998,106.250000,102.599998,103.300003,77.871086,3089942
2019-02-11,103.199997,106.099998,101.599998,103.349998,77.908775,3210582
2019-02-18,103.099998,106.650002,100.900002,105.599998,79.604912,3084778
2019-02-25,105.800003,106.800003,100.699997,100.699997,75.911118,3293266
2019-03-04,101.300003,103.650002,99.739998,103.000000,77.644928,2537909
2019-03-11,103.400002,104.449997,101.300003,102.050003,76.928802,4897955
2019-03-18,102.900002,103.449997,99.699997,100.000000,75.383423,2551691
2019-03-25,99.500000,100.150002,97.000000,97.639999,73.604378,2766198
2019-04-01,98.900002,104.050003,97.660004,98.180000,74.011452,2912959
2019-04-08,98.699997,102.150002,98.019997,101.699997,76.664948,3094439
2019-04-15,101.349998,103.500000,99.820000,101.150002,76.250343,2420041
2019-04-22,101.150002,102.500000,98.300003,99.220001,74.795448,2463761
2019-04-29,99.800003,100.199997,97.440002,97.839996,73.755135,1662446
2019-05-06,97.000000,97.480003,87.059998,87.779999,66.171570,3966235
2019-05-13,87.860001,93.580002,86.000000,92.879997,70.016121,3993040
2019-05-20,93.500000,93.800003,88.220001,90.139999,67.950623,4186904
2019-05-27,90.779999,96.900002,90.040001,96.779999,72.956078,5929532
2019-06-03,97.000000,97.300003,89.300003,90.180000,67.980782,3801219
2019-06-10,90.900002,92.559998,87.000000,89.239998,67.272179,4513901
2019-06-17,89.680000,91.160004,88.320000,88.559998,66.759560,4388296
2019-06-24,89.519997,90.940002,89.000000,89.980003,67.830009,3319120
2019-07-01,90.739998,97.879997,88.620003,95.699997,72.141945,4923255
2019-07-08,94.599998,97.540001,92.900002,97.339996,73.378227,4605730
2019-07-15,97.000000,101.250000,95.519997,98.839996,74.508980,5743891
2019-07-22,99.199997,101.050003,97.940002,98.800003,77.282402,3547331
2019-07-29,98.620003,100.449997,96.239998,96.879997,75.780548,2804723
2019-08-05,96.500000,97.260002,91.000000,91.419998,71.509682,4036521
2019-08-12,91.419998,94.339996,88.040001,88.519997,69.241272,3414923
2019-08-19,90.080002,91.459999,88.300003,89.839996,70.273788,2674899
2019-08-26,89.000000,91.839996,85.900002,90.639999,70.899551,4954850
2019-09-02,91.220001,92.220001,86.940002,87.959999,68.803246,2662594
2019-09-09,88.500000,94.860001,88.000000,93.639999,73.246193,4391667
2019-09-16,93.000000,96.800003,90.500000,96.800003,75.717972,6326058
2019-09-23,96.160004,99.900002,95.500000,97.860001,76.547127,3060651
2019-09-30,98.540001,102.699997,96.599998,101.900002,79.707253,3546212
2019-10-07,102.000000,103.449997,100.150002,101.650002,79.511696,2221148
2019-10-14,101.949997,104.849998,100.500000,104.500000,81.740997,2786683
2019-10-21,104.300003,108.500000,102.550003,102.849998,80.450348,4297628
2019-10-28,103.349998,106.800003,103.099998,104.400002,81.662773,2487099
2019-11-04,105.599998,109.050003,104.650002,105.500000,82.523201,3084982
2019-11-11,105.500000,105.900002,100.800003,102.300003,80.020142,2958536
2019-11-18,102.250000,103.000000,93.080002,94.199997,73.684235,4601148
2019-11-25,94.120003,95.739998,92.040001,92.900002,72.667358,4166021
2019-12-02,93.620003,93.620003,77.599998,82.120003,64.235138,6440342
2019-12-09,82.300003,85.980003,79.500000,85.660004,67.004158,5215990
2019-12-16,85.800003,85.879997,83.260002,84.099998,65.783905,5060435
2019-12-23,84.279999,86.500000,84.260002,85.940002,67.223175,860082
2019-12-30,85.980003,87.279999,84.800003,85.720001,67.051086,1807292
2020-01-06,85.720001,85.980003,81.300003,85.440002,66.832062,4212669
2020-01-13,85.980003,86.599998,84.540001,86.239998,67.457832,7779733
2020-01-20,85.760002,86.779999,84.860001,85.519997,66.894646,3997983
2020-01-27,84.800003,85.459999,74.519997,75.660004,59.182056,7647804
2020-02-03,75.480003,77.680000,71.820000,74.760002,58.478062,6081933
2020-02-10,74.139999,76.660004,70.980003,76.000000,59.447994,7157765
2020-02-17,76.779999,77.099998,72.440002,73.300003,57.336029,5367593
2020-02-24,72.099998,72.320000,55.040001,58.639999,45.868824,8390618
2020-03-02,61.500000,62.799999,53.520000,54.340000,42.505318,9066337
2020-03-09,50.000000,56.279999,42.000000,45.680000,35.731377,12578690
2020-03-16,45.689999,53.680000,42.669998,52.580002,41.128628,13302238
2020-03-23,52.000000,53.380001,49.110001,51.939999,40.628010,7484207
2020-03-30,52.360001,63.840000,50.720001,60.860001,47.605335,17900453
2020-04-06,63.240002,67.919998,61.520000,64.860001,50.734173,9239240
2020-04-13,64.860001,66.080002,59.200001,61.240002,47.902573,9763172
2020-04-20,62.000000,62.419998,57.520000,60.840000,47.589687,6917080
2020-04-27,61.480000,63.400002,58.240002,62.360001,48.778645,6435660
2020-05-04,61.139999,63.200001,57.520000,62.820000,49.138462,8946604
2020-05-11,62.820000,65.000000,59.880001,60.660000,47.448887,5860045
2020-05-18,61.599998,65.599998,61.500000,62.500000,48.888157,5590379
2020-05-25,63.279999,69.500000,62.880001,66.760002,52.220375,6950748
2020-06-01,67.800003,73.400002,66.300003,72.680000,56.851055,7426794
2020-06-08,73.000000,73.500000,64.500000,66.360001,51.907490,6518584
2020-06-15,65.440002,67.260002,62.700001,66.239998,51.813622,12511607
2020-06-22,66.300003,67.360001,62.759998,63.720001,49.842453,4682068
2020-06-29,63.720001,64.800003,61.799999,63.439999,49.623432,4781465
2020-07-06,64.699997,64.879997,60.000000,61.419998,48.043365,5821372
2020-07-13,61.419998,64.080002,56.740002,59.299999,46.385086,9754922
2020-07-20,59.240002,60.700001,56.639999,57.820000,45.975964,4090077
2020-07-27,57.820000,58.959999,52.279999,53.279999,42.365952,4287120
2020-08-03,53.540001,55.580002,51.520000,53.639999,42.652206,4881345
2020-08-10,54.000000,57.720001,52.720001,55.580002,44.194817,4814049
2020-08-17,55.500000,56.599998,52.299999,53.020000,42.159214,4763934
2020-08-24,53.439999,55.180000,52.220001,52.419998,41.682114,4797835
2020-08-31,52.700001,53.400002,49.500000,50.279999,39.980480,5290902
2020-09-07,51.000000,51.000000,47.860001,49.509998,39.368210,4837998
2020-09-14,50.200001,50.279999,47.529999,48.110001,38.254990,4982894
2020-09-21,48.119999,48.590000,43.849998,44.430000,35.328812,4939073
2020-09-28,45.000000,46.799999,43.700001,43.939999,34.939182,4637159
2020-10-05,44.799999,47.200001,44.799999,45.830002,36.442032,4547722
2020-10-12,45.980000,46.180000,40.020000,42.099998,33.476097,7136224
2020-10-19,42.930000,43.400002,41.000000,41.759998,33.205746,5016405
2020-10-26,41.279999,41.580002,37.200001,38.099998,30.295469,7493167
2020-11-02,38.520000,42.880001,38.000000,39.459999,31.376881,8680177
2020-11-09,40.119999,49.790001,39.520000,45.759998,36.386372,11796165
2020-11-16,46.840000,52.459999,46.610001,50.040001,39.789642,12351302
2020-11-23,51.799999,55.200001,50.599998,53.520000,42.556789,7286477
2020-11-30,52.799999,58.080002,50.680000,57.500000,45.721516,14770985
2020-12-07,57.639999,62.500000,56.880001,61.939999,49.252007,11634538
2020-12-14,62.040001,63.200001,56.900002,58.480000,46.500767,7612796
2020-12-21,57.400002,58.000000,53.520000,57.419998,45.657898,3915164
2020-12-28,58.560001,61.000000,57.599998,57.720001,45.896446,3131101
2021-01-04,58.939999,64.980003,58.099998,63.980000,50.874126,6645749
2021-01-11,64.000000,64.500000,59.279999,60.060001,47.757114,5965486
2021-01-18,59.799999,62.700001,58.099998,59.680000,47.454952,5275717
2021-01-25,60.000000,60.220001,56.000000,56.020000,44.544682,7317044
2021-02-01,56.500000,60.619999,56.240002,58.740002,46.707508,5060714
2021-02-08,59.419998,61.720001,58.360001,59.759998,47.518566,5789783
2021-02-15,60.740002,62.299999,59.020000,60.680000,48.250114,5915753
2021-02-22,60.299999,61.459999,58.099998,58.840000,46.787025,6934471
2021-03-01,60.000000,64.900002,59.220001,63.759998,50.699188,8088312
2021-03-08,64.900002,70.900002,64.599998,69.120003,54.961243,10589154
2021-03-15,69.099998,70.199997,62.500000,63.680000,50.635582,8471040
2021-03-22,63.000000,64.900002,61.500000,63.040001,50.126682,4952241
2021-03-29,63.000000,65.480003,63.000000,64.199997,51.049061,4000047
2021-04-05,64.199997,67.779999,63.799999,64.620003,51.383030,5701884
2021-04-12,64.580002,67.720001,63.520000,67.160004,53.402729,5305572
2021-04-19,67.000000,67.639999,65.599998,66.500000,52.877926,4952277
2021-04-26,66.680000,68.860001,65.800003,66.720001,53.052860,4978070
2021-05-03,66.720001,71.000000,66.599998,70.019997,55.676868,6027475
2021-05-10,70.300003,76.860001,70.300003,76.459999,60.797684,7945394
2021-05-17,77.000000,77.900002,74.559998,76.000000,60.431911,5664126
2021-05-24,76.000000,79.980003,75.059998,79.940002,63.564835,5642151
2021-05-31,80.120003,84.239998,79.800003,81.540001,64.837082,3996067
2021-06-07,81.779999,83.339996,78.900002,81.339996,64.678047,4398766
2021-06-14,81.779999,83.620003,77.940002,78.519997,62.435707,6390712
2021-06-21,78.320000,80.779999,76.580002,79.379997,63.119541,3689310
2021-06-28,79.300003,79.379997,75.720001,77.419998,61.561035,4052492
2021-07-05,77.699997,78.500000,72.320000,74.540001,59.270981,5100193
2021-07-12,74.620003,75.820000,73.919998,74.120003,58.937023,3395257
2021-07-19,74.120003,74.320000,68.419998,69.400002,55.183876,4982436
2021-07-26,69.400002,74.279999,68.400002,72.940002,60.940701,5197620
2021-08-02,73.800003,74.919998,72.019997,74.000000,61.826321,4147769
2021-08-09,73.879997,75.839996,72.800003,75.000000,62.661812,2639040
2021-08-16,74.639999,75.599998,69.839996,71.419998,59.670753,3292264
2021-08-23,71.760002,74.480003,71.760002,73.559998,61.458706,2934529
2021-08-30,73.559998,74.879997,72.000000,74.360001,62.127098,4164348
2021-09-06,74.279999,75.800003,73.660004,74.540001,62.277481,3099521
2021-09-13,74.959999,80.720001,74.400002,76.080002,63.564144,7997713
2021-09-20,75.099998,78.900002,72.519997,78.900002,65.920227,4847424
2021-09-27,79.099998,82.339996,78.339996,81.320000,67.942116,6930988
2021-10-04,81.000000,84.400002,80.099998,84.220001,70.365036,6108922
2021-10-11,84.720001,91.199997,83.540001,90.599998,75.695465,7207002
2021-10-18,90.500000,90.900002,85.860001,86.440002,72.219833,4928595
2021-10-25,86.559998,90.580002,85.400002,86.059998,71.902336,4969958
2021-11-01,86.059998,89.300003,85.860001,88.459999,73.907516,4049061
2021-11-08,89.000000,89.800003,85.580002,85.779999,71.668396,3859559
2021-11-15,85.559998,86.580002,76.300003,77.220001,64.516602,6961996
2021-11-22,77.199997,81.800003,73.339996,73.639999,61.525543,5224981
2021-11-29,73.580002,75.760002,69.199997,73.760002,61.625805,7761462
2021-12-06,74.000000,77.160004,72.500000,73.500000,61.408577,3678549
2021-12-13,73.959999,75.220001,71.500000,72.900002,60.907284,6184046
2021-12-20,72.000000,73.400002,69.660004,73.000000,60.990829,2978446
2021-12-27,72.980003,74.339996,71.320000,74.339996,62.110382,1970595
2022-01-03,74.500000,81.160004,74.000000,79.860001,66.722298,4684516
2022-01-10,80.019997,83.660004,76.440002,82.160004,68.643929,7252152
2022-01-17,82.040001,82.239998,76.599998,77.779999,64.984474,4238635
2022-01-24,77.400002,78.199997,70.860001,71.779999,59.971531,6865315
2022-01-31,72.919998,73.220001,68.800003,68.919998,57.582024,5890652
2022-02-07,69.480003,73.800003,67.260002,71.620003,59.837860,5626370
2022-02-14,69.739998,75.500000,68.040001,70.959999,59.286430,5693419
2022-02-21,71.480003,72.000000,61.139999,69.860001,58.367390,8533279
2022-02-28,68.459999,81.199997,67.199997,74.419998,62.177227,11954236
2022-03-07,73.000000,79.959999,73.000000,77.599998,64.834084,8356180
2022-03-14,77.019997,77.940002,73.400002,74.779999,62.478004,8217198
2022-03-21,74.919998,79.199997,74.900002,77.660004,64.884224,4383014
2022-03-28,76.800003,78.660004,74.660004,76.480003,63.898338,5770027
2022-04-04,77.000000,79.339996,74.199997,76.000000,63.497303,5010306
2022-04-11,76.400002,82.099998,75.800003,81.080002,67.741592,4924153
2022-04-18,81.080002,81.660004,76.099998,76.099998,63.580853,2992109
2022-04-25,75.019997,77.599998,72.919998,75.320000,62.929169,5989120
2022-05-02,75.300003,75.519997,70.500000,74.900002,62.578262,3983977
2022-05-09,74.080002,76.699997,69.279999,73.500000,61.408577,6629339
2022-05-16,73.000000,75.339996,70.059998,70.059998,58.534485,4512029
2022-05-23,70.919998,73.360001,70.019997,70.400002,58.818558,3890094
2022-05-30,71.000000,76.400002,70.500000,73.000000,60.990829,5964923
2022-06-06,73.639999,74.959999,70.760002,70.760002,59.119331,3850382
2022-06-13,70.300003,71.800003,67.599998,67.599998,56.479179,4888081
2022-06-20,68.000000,69.419998,64.419998,64.699997,54.056252,4107210
2022-06-27,64.900002,70.160004,64.900002,68.019997,56.830082,5636515
2022-07-04,69.000000,73.500000,67.639999,73.360001,61.291607,4445946
2022-07-11,71.500000,72.199997,66.559998,68.699997,57.398212,5227267
2022-07-18,69.900002,76.199997,69.879997,75.800003,63.330200,5747721
2022-07-25,75.699997,76.980003,72.400002,75.519997,63.096260,25756587
2022-08-01,75.500000,76.800003,68.519997,70.160004,61.430805,7923581
2022-08-08,70.500000,72.599998,69.800003,72.300003,63.304550,4959655
2022-08-15,71.980003,71.980003,66.620003,68.300003,62.895744,7400049
2022-08-22,67.800003,69.760002,62.020000,62.500000,57.554668,12295353
2022-08-29,61.720001,64.760002,56.919998,59.560001,54.847298,10194723
2022-09-05,59.000000,60.680000,55.060001,57.320000,52.784538,6442054
2022-09-12,57.900002,59.299999,55.580002,56.580002,52.103092,8822201
2022-09-19,56.200001,59.259998,54.799999,55.060001,50.703362,6354414
2022-09-26,53.000000,55.759998,50.340000,53.540001,49.303635,7804491
2022-10-03,53.540001,56.180000,51.299999,53.639999,49.395718,6855168
2022-10-10,53.500000,54.700001,51.139999,53.299999,49.082623,7550710
2022-10-17,53.299999,55.000000,49.880001,50.259998,46.283161,14629384
2022-10-24,50.639999,56.299999,49.049999,55.540001,51.145382,28464415
2022-10-31,55.880001,63.000000,54.200001,63.000000,58.015106,17298623
2022-11-07,63.459999,63.639999,59.299999,62.599998,57.646755,10100519
2022-11-14,62.900002,65.480003,62.139999,62.759998,57.794094,14046993
2022-11-21,62.779999,65.400002,61.240002,64.260002,59.175411,8488995
2022-11-28,63.700001,68.239998,62.279999,64.500000,59.396420,18382853
2022-12-05,64.820000,66.360001,61.320000,62.200001,57.278408,6764066
2022-12-12,61.959999,65.019997,61.560001,62.500000,57.554668,11364721
2022-12-19,62.299999,63.980000,61.840000,63.700001,58.659721,5014576
2022-12-26,64.000000,64.639999,63.299999,64.239998,59.156990,3619123
2023-01-02,64.239998,66.360001,61.919998,62.459999,57.517834,9046019
2023-01-09,63.419998,64.040001,61.099998,62.500000,57.554668,17332827
2023-01-16,62.740002,64.080002,61.619999,63.639999,58.604465,8167790
2023-01-23,63.799999,67.599998,63.580002,67.559998,62.214294,9641942
2023-01-30,67.540001,67.540001,62.599998,63.040001,58.051945,12293481
2023-02-06,63.200001,65.120003,61.639999,63.500000,58.475544,7203791
2023-02-13,63.680000,64.480003,62.459999,63.299999,58.291370,4917922
2023-02-20,63.459999,64.919998,61.500000,62.560001,57.609924,6723530
2023-02-27,62.560001,67.599998,62.560001,65.599998,60.409378,14919087
2023-03-06,66.000000,66.480003,62.180000,62.459999,57.517834,7918387
2023-03-13,62.799999,63.000000,54.040001,55.439999,51.053291,19766840
2023-03-20,55.099998,58.340000,53.380001,56.259998,51.808411,9306396
2023-03-27,57.040001,58.939999,55.900002,58.240002,53.631744,8295862
2023-04-03,58.959999,60.900002,58.040001,58.599998,53.963257,5061324
2023-04-10,59.119999,61.720001,59.119999,61.340000,56.486454,9429423
2023-04-17,61.700001,62.799999,60.419998,61.340000,56.486454,8543097
2023-04-24,61.000000,65.059998,60.259998,63.419998,58.401875,12737292
2023-05-01,63.119999,64.519997,61.750000,63.049999,58.061150,5144192
2023-05-08,63.320000,63.930000,61.900002,63.259998,58.254532,8985393
2023-05-15,63.549999,64.480003,62.689999,64.470001,59.368793,7896723
2023-05-22,64.430000,65.050003,62.320000,64.769997,59.645054,9330767
2023-05-29,64.800003,65.000000,59.599998,64.019997,58.954395,18967033
2023-06-05,64.120003,66.599998,63.650002,65.239998,60.077866,10083991
2023-06-12,65.300003,67.000000,63.700001,66.820000,61.532848,15491457
2023-06-19,66.510002,67.260002,65.400002,65.669998,60.473843,8518842
2023-06-26,65.809998,66.870003,64.029999,64.410004,59.313545,8051064
2023-07-03,64.500000,65.699997,62.860001,64.800003,59.672684,8200055
2023-07-10,64.849998,67.959999,64.639999,66.739998,61.459175,7891574
2023-07-17,66.550003,71.500000,66.400002,70.260002,64.700661,10330051
2023-07-24,70.379997,71.480003,69.900002,70.449997,64.875618,6595433
2023-07-31,70.699997,71.720001,68.750000,70.419998,64.847992,8058469
2023-08-07,70.849998,70.860001,64.239998,64.570000,59.460880,11655185
2023-08-14,64.550003,64.589996,61.369999,62.570000,62.570000,7120538
2023-08-21,62.570000,65.169998,62.400002,62.560001,62.560001,7622186
2023-08-28,62.799999,64.190002,62.599998,63.560001,63.560001,8956324
2023-09-04,63.590000,64.000000,58.099998,58.630001,58.630001,9364836
2023-09-11,59.000000,61.200001,58.259998,60.380001,60.380001,12013267
2023-09-18,60.500000,61.180000,58.410000,60.799999,60.799999,9465963
2023-09-25,60.799999,60.849998,57.799999,58.700001,58.700001,8264266
2023-10-02,58.720001,59.070000,54.430000,54.599998,54.599998,10782303
2023-10-09,54.799999,62.500000,54.700001,62.160000,62.160000,14503799
2023-10-16,65.809998,69.160004,64.660004,65.410004,65.410004,25375861
2023-10-23,65.199997,66.760002,64.529999,65.879997,65.879997,8968832
2023-10-30,66.000000,67.959999,64.919998,65.559998,65.559998,10857355
2023-11-06,66.500000,66.830002,62.040001,62.160000,62.160000,9246802
